0.136 0.971289 1.7664 
0.137 0.972466 1.76442 
0.138 0.973642 1.76243 
0.139 0.974817 1.76045 
0.14 0.97599 1.75845 
0.141 0.977162 1.75646 
0.142 0.978332 1.75446 
0.143 0.979501 1.75246 
0.144 0.980669 1.75045 
0.145 0.981835 1.74844 
0.146 0.983 1.74642 
0.147 0.984164 1.7444 
0.148 0.985327 1.74238 
0.149 0.986488 1.74035 
0.15 0.987647 1.73832 
0.151 0.988806 1.73629 
0.152 0.989963 1.73425 
0.153 0.991118 1.7322 
0.154 0.992273 1.73016 
0.155 0.993426 1.72811 
0.156 0.994577 1.72605 
0.157 0.995727 1.72399 
0.158 0.996876 1.72193 
0.159 0.998024 1.71986 
0.16 0.99917 1.71779 
0.161 1.00031 1.71572 
0.162 1.00146 1.71364 
0.163 1.0026 1.71156 
0.164 1.00374 1.70947 
0.165 1.00488 1.70738 
0.166 1.00602 1.70528 
0.167 1.00715 1.70319 
0.168 1.00829 1.70108 
0.169 1.00942 1.69898 
0.17 1.01055 1.69687 
0.171 1.01168 1.69475 
0.172 1.01281 1.69263 
0.173 1.01394 1.69051 
0.174 1.01507 1.68838 
0.175 1.01619 1.68625 
0.176 1.01732 1.68412 
0.177 1.01844 1.68198 
0.178 1.01956 1.67984 
0.179 1.02068 1.67769 
0.18 1.0218 1.67554 
0.181 1.02291 1.67338 
0.182 1.02403 1.67123 
0.183 1.02514 1.66906 
0.184 1.02625 1.6669 
0.185 1.02737 1.66473 
0.186 1.02847 1.66255 
0.187 1.02958 1.66037 
0.188 1.03069 1.65819 
0.189 1.03179 1.656 
0.19 1.0329 1.65381 
0.191 1.034 1.65162 
0.192 1.0351 1.64942 
0.193 1.0362 1.64722 
0.194 1.0373 1.64501 
0.195 1.03839 1.6428 
0.196 1.03949 1.64058 
0.197 1.04058 1.63836 
0.198 1.04167 1.63614 
0.199 1.04276 1.63391 
0.2 1.04385 1.63168 
0.201 1.04494 1.62945 
0.202 1.04602 1.62721 
0.203 1.04711 1.62497 
0.204 1.04819 1.62272 
0.205 1.04927 1.62047 
0.206 1.05035 1.61821 
0.207 1.05143 1.61595 
0.208 1.05251 1.61369 
0.209 1.05358 1.61142 
0.21 1.05466 1.60915 
0.211 1.05573 1.60688 
0.212 1.0568 1.6046 
0.213 1.05787 1.60231 
0.214 1.05894 1.60003 
0.215 1.06 1.59773 
0.216 1.06107 1.59544 
0.217 1.06213 1.59314 
0.218 1.06319 1.59084 
0.219 1.06425 1.58853 
0.22 1.06531 1.58622 
0.221 1.06637 1.5839 
0.222 1.06742 1.58158 
0.223 1.06848 1.57926 
0.224 1.06953 1.57693 
0.225 1.07058 1.5746 
0.226 1.07163 1.57226 
0.227 1.07268 1.56992 
0.228 1.07372 1.56758 
0.229 1.07477 1.56523 
0.23 1.07581 1.56288 
0.231 1.07685 1.56052 
0.232 1.07789 1.55816 
0.233 1.07893 1.55579 
0.234 1.07996 1.55343 
0.235 1.081 1.55105 
0.236 1.08203 1.54868 
0.237 1.08306 1.5463 
0.238 1.0841 1.54391 
0.239 1.08512 1.54152 
0.24 1.08615 1.53913 
0.241 1.08718 1.53673 
0.242 1.0882 1.53433 
0.243 1.08922 1.53193 
0.244 1.09024 1.52952 
0.245 1.09126 1.5271 
0.246 1.09228 1.52469 
0.247 1.0933 1.52227 
0.248 1.09431 1.51984 
0.249 1.09532 1.51741 
0.25 1.09633 1.51498 
0.251 1.09734 1.51254 
0.252 1.09835 1.5101 
0.253 1.09936 1.50765 
0.254 1.10036 1.5052 
0.255 1.10136 1.50275 
0.256 1.10237 1.50029 
0.257 1.10337 1.49783 
0.258 1.10436 1.49537 
0.259 1.10536 1.4929 
0.26 1.10635 1.49042 
0.261 1.10735 1.48794 
0.262 1.10834 1.48546 
0.263 1.10933 1.48298 
0.264 1.11032 1.48048 
0.265 1.1113 1.47799 
0.266 1.11229 1.47549 
0.267 1.11327 1.47299 
0.268 1.11425 1.47048 
0.269 1.11523 1.46797 
0.27 1.11621 1.46546 
0.271 1.11719 1.46294 
0.272 1.11816 1.46042 
0.273 1.11913 1.45789 
0.274 1.1201 1.45536 
0.275 1.12107 1.45283 
0.276 1.12204 1.45029 
0.277 1.12301 1.44774 
0.278 1.12397 1.4452 
0.279 1.12494 1.44265 
0.28 1.1259 1.44009 
0.281 1.12686 1.43753 
0.282 1.12781 1.43497 
0.283 1.12877 1.4324 
0.284 1.12972 1.42983 
0.285 1.13068 1.42725 
0.286 1.13163 1.42467 
0.287 1.13258 1.42209 
0.288 1.13352 1.4195 
0.289 1.13447 1.41691 
0.29 1.13541 1.41432 
0.291 1.13636 1.41172 
0.292 1.1373 1.40911 
0.293 1.13823 1.40651 
0.294 1.13917 1.40389 
0.295 1.14011 1.40128 
0.296 1.14104 1.39866 
0.297 1.14197 1.39603 
0.298 1.1429 1.39341 
0.299 1.14383 1.39078 
0.3 1.14476 1.38814 
0.301 1.14568 1.3855 
0.302 1.14661 1.38286 
0.303 1.14753 1.38021 
0.304 1.14845 1.37756 
0.305 1.14936 1.3749 
0.306 1.15028 1.37224 
0.307 1.15119 1.36957 
0.308 1.15211 1.36691 
0.309 1.15302 1.36423 
0.31 1.15393 1.36156 
0.311 1.15483 1.35888 
0.312 1.15574 1.35619 
0.313 1.15664 1.3535 
0.314 1.15754 1.35081 
0.314999 1.15844 1.34812 
0.315999 1.15934 1.34542 
0.316999 1.16024 1.34271 
0.317999 1.16113 1.34 
0.318999 1.16202 1.33729 
0.319999 1.16292 1.33457 
0.320999 1.1638 1.33185 
0.321999 1.16469 1.32913 
0.322999 1.16558 1.3264 
0.323999 1.16646 1.32367 
0.324999 1.16734 1.32093 
0.325999 1.16822 1.31819 
0.326999 1.1691 1.31545 
0.327999 1.16998 1.3127 
0.328999 1.17085 1.30995 
0.329999 1.17172 1.30719 
0.330999 1.17259 1.30443 
0.331999 1.17346 1.30166 
0.332999 1.17433 1.2989 
0.333999 1.1752 1.29612 
0.334999 1.17606 1.29335 
0.335999 1.17692 1.29057 
0.336999 1.17778 1.28778 
0.337999 1.17864 1.28499 
0.338999 1.17949 1.2822 
0.339999 1.18035 1.2794 
0.340999 1.1812 1.2766 
0.341999 1.18205 1.2738 
0.342999 1.1829 1.27099 
0.343999 1.18375 1.26818 
0.344999 1.18459 1.26536 
0.345999 1.18543 1.26254 
0.346999 1.18627 1.25972 
0.347999 1.18711 1.25689 
0.348999 1.18795 1.25406 
0.349999 1.18879 1.25122 
0.350999 1.18962 1.24838 
0.351999 1.19045 1.24554 
0.352999 1.19128 1.24269 
0.353999 1.19211 1.23984 
0.354999 1.19293 1.23698 
0.355999 1.19376 1.23412 
0.356999 1.19458 1.23126 
0.357999 1.1954 1.22839 
0.358999 1.19622 1.22552 
0.359999 1.19704 1.22264 
0.360999 1.19785 1.21976 
0.361999 1.19866 1.21688 
0.362999 1.19947 1.21399 
0.363999 1.20028 1.2111 
0.364999 1.20109 1.20821 
0.365999 1.20189 1.20531 
0.366999 1.2027 1.2024 
0.367999 1.2035 1.1995 
0.368999 1.2043 1.19659 
0.369999 1.20509 1.19367 
0.370999 1.20589 1.19075 
0.371999 1.20668 1.18783 
0.372999 1.20747 1.1849 
0.373999 1.20826 1.18197 
0.374999 1.20905 1.17904 
0.375999 1.20983 1.1761 
0.376999 1.21062 1.17316 
0.377999 1.2114 1.17021 
0.378999 1.21218 1.16726 
0.379999 1.21295 1.16431 
0.380999 1.21373 1.16135 
0.381999 1.2145 1.15839 
0.382999 1.21528 1.15542 
0.383999 1.21604 1.15245 
0.384999 1.21681 1.14948 
0.385999 1.21758 1.1465 
0.386999 1.21834 1.14352 
0.387999 1.2191 1.14053 
0.388999 1.21986 1.13755 
0.389999 1.22062 1.13455 
0.390999 1.22138 1.13156 
0.391998 1.22213 1.12856 
0.392998 1.22288 1.12555 
0.393998 1.22363 1.12254 
0.394998 1.22438 1.11953 
0.395998 1.22512 1.11652 
0.396998 1.22587 1.1135 
0.397998 1.22661 1.11047 
0.398998 1.22735 1.10745 
0.399998 1.22809 1.10441 
0.400998 1.22882 1.10138 
0.401998 1.22956 1.09834 
0.402998 1.23029 1.0953 
0.403998 1.23102 1.09225 
0.404998 1.23174 1.0892 
0.405998 1.23247 1.08615 
0.406998 1.23319 1.08309 
0.407998 1.23391 1.08003 
0.408998 1.23463 1.07696 
0.409998 1.23535 1.07389 
0.410998 1.23607 1.07082 
0.411998 1.23678 1.06774 
0.412998 1.23749 1.06466 
0.413998 1.2382 1.06158 
0.414998 1.23891 1.05849 
0.415998 1.23961 1.0554 
0.416998 1.24031 1.0523 
0.417998 1.24101 1.0492 
0.418998 1.24171 1.0461 
0.419998 1.24241 1.04299 
0.420998 1.2431 1.03988 
0.421998 1.2438 1.03677 
0.422998 1.24449 1.03365 
0.423998 1.24518 1.03053 
0.424998 1.24586 1.0274 
0.425998 1.24655 1.02427 
0.426998 1.24723 1.02114 
0.427998 1.24791 1.018 
0.428998 1.24859 1.01486 
0.429998 1.24926 1.01171 
0.430998 1.24993 1.00857 
0.431998 1.25061 1.00541 
0.432998 1.25128 1.00226 
0.433998 1.25194 0.999099 
0.434998 1.25261 0.995936 
0.435998 1.25327 0.992769 
0.436998 1.25393 0.989599 
0.437998 1.25459 0.986425 
0.438998 1.25525 0.983247 
0.439998 1.2559 0.980065 
0.440998 1.25656 0.97688 
0.441998 1.25721 0.973691 
0.442998 1.25785 0.970499 
0.443998 1.2585 0.967302 
0.444998 1.25915 0.964102 
0.445998 1.25979 0.960899 
0.446998 1.26043 0.957692 
0.447998 1.26106 0.954481 
0.448998 1.2617 0.951266 
0.449998 1.26233 0.948048 
0.450998 1.26296 0.944826 
0.451998 1.26359 0.941601 
0.452998 1.26422 0.938372 
0.453998 1.26485 0.935139 
0.454998 1.26547 0.931903 
0.455998 1.26609 0.928663 
0.456998 1.26671 0.925419 
0.457998 1.26732 0.922172 
0.458998 1.26794 0.918921 
0.459998 1.26855 0.915667 
0.460998 1.26916 0.912409 
0.461998 1.26977 0.909147 
0.462998 1.27037 0.905882 
0.463998 1.27097 0.902613 
0.464998 1.27157 0.899341 
0.465998 1.27217 0.896065 
0.466998 1.27277 0.892786 
0.467998 1.27336 0.889503 
0.468998 1.27396 0.886216 
0.469997 1.27455 0.882926 
0.470997 1.27513 0.879633 
0.471997 1.27572 0.876336 
0.472997 1.2763 0.873035 
0.473997 1.27688 0.869731 
0.474997 1.27746 0.866423 
0.475997 1.27804 0.863111 
0.476997 1.27862 0.859797 
0.477997 1.27919 0.856478 
0.478997 1.27976 0.853157 
0.479997 1.28033 0.849831 
0.480997 1.28089 0.846502 
0.481997 1.28145 0.84317 
0.482997 1.28202 0.839834 
0.483997 1.28258 0.836495 
0.484997 1.28313 0.833152 
0.485997 1.28369 0.829806 
0.486997 1.28424 0.826457 
0.487997 1.28479 0.823103 
0.488997 1.28534 0.819747 
0.489997 1.28588 0.816387 
0.490997 1.28643 0.813023 
0.491997 1.28697 0.809656 
0.492997 1.28751 0.806286 
0.493997 1.28804 0.802912 
0.494997 1.28858 0.799535 
0.495997 1.28911 0.796155 
0.496997 1.28964 0.792771 
0.497997 1.29017 0.789383 
0.498997 1.29069 0.785992 
0.499997 1.29122 0.782598 
0.500997 1.29174 0.779201 
0.501997 1.29225 0.7758 
0.502997 1.29277 0.772395 
0.503997 1.29329 0.768988 
0.504997 1.2938 0.765576 
0.505997 1.29431 0.762162 
0.506997 1.29481 0.758744 
0.507997 1.29532 0.755323 
0.508997 1.29582 0.751899 
0.509997 1.29632 0.748471 
0.510997 1.29682 0.74504 
0.511997 1.29732 0.741605 
0.512997 1.29781 0.738167 
0.513997 1.2983 0.734726 
0.514997 1.29879 0.731282 
0.515997 1.29928 0.727834 
0.516997 1.29976 0.724383 
0.517997 1.30024 0.720929 
0.518997 1.30072 0.717471 
0.519997 1.3012 0.71401 
0.520997 1.30167 0.710546 
0.521997 1.30215 0.707079 
0.522997 1.30262 0.703608 
0.523997 1.30309 0.700134 
0.524997 1.30355 0.696657 
0.525997 1.30402 0.693177 
0.526997 1.30448 0.689693 
0.527997 1.30494 0.686206 
0.528997 1.30539 0.682716 
0.529997 1.30585 0.679223 
0.530997 1.3063 0.675726 
0.531997 1.30675 0.672226 
0.532997 1.3072 0.668724 
0.533997 1.30764 0.665218 
0.534997 1.30808 0.661708 
0.535997 1.30852 0.658196 
0.536997 1.30896 0.65468 
0.537997 1.3094 0.651161 
0.538997 1.30983 0.64764 
0.539997 1.31026 0.644114 
0.540997 1.31069 0.640586 
0.541997 1.31112 0.637055 
0.542997 1.31154 0.63352 
0.543997 1.31196 0.629983 
0.544997 1.31238 0.626442 
0.545997 1.3128 0.622898 
0.546997 1.31321 0.619351 
0.547997 1.31362 0.615801 
0.548997 1.31403 0.612248 
0.549996 1.31444 0.608692 
0.550996 1.31485 0.605132 
0.551996 1.31525 0.60157 
0.552996 1.31565 0.598005 
0.553996 1.31605 0.594436 
0.554996 1.31644 0.590864 
0.555996 1.31683 0.58729 
0.556996 1.31722 0.583712 
0.557996 1.31761 0.580131 
0.558996 1.318 0.576548 
0.559996 1.31838 0.572961 
0.560996 1.31876 0.569371 
0.561996 1.31914 0.565779 
0.562996 1.31952 0.562183 
0.563996 1.31989 0.558584 
0.564996 1.32026 0.554983 
0.565996 1.32063 0.551378 
0.566996 1.321 0.54777 
0.567996 1.32136 0.54416 
0.568996 1.32173 0.540546 
0.569996 1.32209 0.53693 
0.570996 1.32244 0.53331 
0.571996 1.3228 0.529688 
0.572996 1.32315 0.526063 
0.573996 1.3235 0.522435 
0.574996 1.32385 0.518803 
0.575996 1.32419 0.51517 
0.576996 1.32453 0.511533 
0.577996 1.32487 0.507893 
0.578996 1.32521 0.50425 
0.579996 1.32555 0.500605 
0.580996 1.32588 0.496956 
0.581996 1.32621 0.493305 
0.582996 1.32654 0.489651 
0.583996 1.32686 0.485994 
0.584996 1.32719 0.482334 
0.585996 1.32751 0.478672 
0.586996 1.32783 0.475006 
0.587996 1.32814 0.471338 
0.588996 1.32845 0.467667 
0.589996 1.32877 0.463993 
0.590996 1.32907 0.460317 
0.591996 1.32938 0.456638 
0.592996 1.32968 0.452955 
0.593996 1.32998 0.44927 
0.594996 1.33028 0.445583 
0.595996 1.33058 0.441892 
0.596996 1.33087 0.438199 
0.597996 1.33116 0.434503 
0.598996 1.33145 0.430805 
0.599996 1.33174 0.427104 
0.600996 1.33202 0.4234 
0.601996 1.3323 0.419693 
0.602996 1.33258 0.415983 
0.603996 1.33286 0.412271 
0.604996 1.33313 0.408557 
0.605996 1.3334 0.404839 
0.606996 1.33367 0.401119 
0.607996 1.33394 0.397396 
0.608996 1.3342 0.393671 
0.609996 1.33447 0.389943 
0.610996 1.33472 0.386212 
0.611996 1.33498 0.382479 
0.612996 1.33524 0.378743 
0.613996 1.33549 0.375004 
0.614996 1.33574 0.371263 
0.615996 1.33598 0.36752 
0.616996 1.33623 0.363773 
0.617996 1.33647 0.360025 
0.618996 1.33671 0.356273 
0.619996 1.33694 0.352519 
0.620996 1.33718 0.348763 
0.621996 1.33741 0.345004 
0.622996 1.33764 0.341242 
0.623996 1.33787 0.337478 
0.624996 1.33809 0.333711 
0.625996 1.33831 0.329942 
0.626996 1.33853 0.326171 
0.627995 1.33875 0.322397 
0.628995 1.33896 0.31862 
0.629995 1.33917 0.314841 
0.630995 1.33938 0.31106 
0.631995 1.33959 0.307276 
0.632995 1.33979 0.303489 
0.633995 1.33999 0.299701 
0.634995 1.34019 0.295909 
0.635995 1.34039 0.292116 
0.636995 1.34058 0.28832 
0.637995 1.34077 0.284521 
0.638995 1.34096 0.28072 
0.639995 1.34115 0.276917 
0.640995 1.34133 0.273111 
0.641995 1.34151 0.269303 
0.642995 1.34169 0.265493 
0.643995 1.34187 0.26168 
0.644995 1.34204 0.257865 
0.645995 1.34221 0.254048 
0.646995 1.34238 0.250228 
0.647995 1.34255 0.246406 
0.648995 1.34271 0.242582 
0.649995 1.34287 0.238756 
0.650995 1.34303 0.234927 
0.651995 1.34318 0.231096 
0.652995 1.34334 0.227262 
0.653995 1.34349 0.223427 
0.654995 1.34364 0.219589 
0.655995 1.34378 0.215749 
0.656995 1.34392 0.211906 
0.657995 1.34406 0.208062 
0.658995 1.3442 0.204215 
0.659995 1.34434 0.200366 
0.660995 1.34447 0.196515 
0.661995 1.3446 0.192661 
0.662995 1.34473 0.188806 
0.663995 1.34485 0.184948 
0.664995 1.34497 0.181088 
0.665995 1.34509 0.177226 
0.666995 1.34521 0.173362 
0.667995 1.34533 0.169496 
0.668995 1.34544 0.165627 
0.669995 1.34555 0.161757 
0.670995 1.34565 0.157884 
0.671995 1.34576 0.154009 
0.672995 1.34586 0.150133 
0.673995 1.34596 0.146254 
0.674995 1.34606 0.142373 
0.675995 1.34615 0.13849 
0.676995 1.34624 0.134605 
0.677995 1.34633 0.130718 
0.678995 1.34642 0.126829 
0.679995 1.3465 0.122938 
0.680995 1.34658 0.119045 
0.681995 1.34666 0.11515 
0.682995 1.34673 0.111253 
0.683995 1.34681 0.107354 
0.684995 1.34688 0.103453 
0.685995 1.34695 0.0995496 
0.686995 1.34701 0.0956447 
0.687995 1.34707 0.0917378 
0.688995 1.34713 0.0878291 
0.689995 1.34719 0.0839184 
0.690995 1.34725 0.0800058 
0.691995 1.3473 0.0760913 
0.692995 1.34735 0.0721749 
0.693995 1.3474 0.0682567 
0.694995 1.34744 0.0643366 
0.695995 1.34748 0.0604146 
0.696995 1.34752 0.0564908 
0.697995 1.34756 0.0525651 
0.698995 1.34759 0.0486376 
0.699995 1.34762 0.0447083 
0.700995 1.34765 0.0407772 
0.701995 1.34768 0.0368443 
0.702995 1.3477 0.0329096 
0.703995 1.34772 0.0289731 
0.704994 1.34774 0.0250349 
0.705994 1.34776 0.0210949 
0.706994 1.34777 0.0171531 
0.707994 1.34778 0.0132097 
0.708994 1.34779 0.00926444 
0.709994 1.34779 0.00531752 
0.710994 1.3478 0.00136888 
0.711994 1.3478 -0.00258145 
0.712994 1.34779 -0.00653347 
0.713994 1.34779 -0.0104872 
0.714994 1.34778 -0.0144425 
0.715994 1.34777 -0.0183995 
0.716994 1.34776 -0.0223582 
0.717994 1.34774 -0.0263185 
0.718994 1.34772 -0.0302804 
0.719994 1.3477 -0.0342439 
0.720994 1.34768 -0.0382091 
0.721994 1.34765 -0.0421758 
0.722994 1.34762 -0.0461441 
0.723994 1.34759 -0.050114 
0.724994 1.34756 -0.0540854 
0.725994 1.34752 -0.0580584 
0.726994 1.34748 -0.062033 
0.727994 1.34744 -0.066009 
0.728994 1.34739 -0.0699866 
0.729994 1.34734 -0.0739657 
0.730994 1.34729 -0.0779463 
0.731994 1.34724 -0.0819284 
0.732994 1.34719 -0.085912 
0.733994 1.34713 -0.089897 
0.734994 1.34707 -0.0938835 
0.735994 1.347 -0.0978714 
0.736994 1.34694 -0.101861 
0.737994 1.34687 -0.105852 
0.738994 1.3468 -0.109844 
0.739994 1.34672 -0.113837 
0.740994 1.34664 -0.117832 
0.741994 1.34657 -0.121829 
0.742994 1.34648 -0.125827 
0.743994 1.3464 -0.129826 
0.744994 1.34631 -0.133826 
0.745994 1.34622 -0.137828 
0.746994 1.34613 -0.141831 
0.747994 1.34603 -0.145836 
0.748994 1.34593 -0.149841 
0.749994 1.34583 -0.153848 
0.750994 1.34573 -0.157857 
0.751994 1.34562 -0.161866 
0.752994 1.34551 -0.165877 
0.753994 1.3454 -0.169889 
0.754994 1.34529 -0.173903 
0.755994 1.34517 -0.177917 
0.756994 1.34505 -0.181933 
0.757994 1.34493 -0.18595 
0.758994 1.3448 -0.189968 
0.759994 1.34468 -0.193988 
0.760994 1.34455 -0.198008 
0.761994 1.34441 -0.20203 
0.762994 1.34428 -0.206053 
0.763994 1.34414 -0.210077 
0.764994 1.344 -0.214102 
0.765994 1.34385 -0.218128 
0.766994 1.34371 -0.222156 
0.767994 1.34356 -0.226184 
0.768994 1.34341 -0.230214 
0.769994 1.34325 -0.234244 
0.770994 1.3431 -0.238276 
0.771994 1.34294 -0.242309 
0.772994 1.34277 -0.246343 
0.773994 1.34261 -0.250378 
0.774994 1.34244 -0.254413 
0.775994 1.34227 -0.25845 
0.776994 1.3421 -0.262488 
0.777994 1.34192 -0.266527 
0.778994 1.34174 -0.270567 
0.779994 1.34156 -0.274608 
0.780994 1.34138 -0.278649 
0.781994 1.34119 -0.282692 
0.782993 1.341 -0.286736 
0.783993 1.34081 -0.29078 
0.784993 1.34061 -0.294826 
0.785993 1.34042 -0.298872 
0.786993 1.34021 -0.302919 
0.787993 1.34001 -0.306967 
0.788993 1.33981 -0.311016 
0.789993 1.3396 -0.315066 
0.790993 1.33939 -0.319116 
0.791993 1.33917 -0.323168 
0.792993 1.33896 -0.32722 
0.793993 1.33874 -0.331273 
0.794993 1.33852 -0.335327 
0.795993 1.33829 -0.339382 
0.796993 1.33806 -0.343437 
0.797993 1.33783 -0.347493 
0.798993 1.3376 -0.35155 
0.799993 1.33737 -0.355608 
0.800993 1.33713 -0.359666 
0.801993 1.33689 -0.363725 
0.802993 1.33664 -0.367785 
0.803993 1.3364 -0.371845 
0.804993 1.33615 -0.375906 
0.805993 1.3359 -0.379968 
0.806993 1.33564 -0.38403 
0.807993 1.33539 -0.388093 
0.808993 1.33513 -0.392157 
0.809993 1.33486 -0.396221 
0.810993 1.3346 -0.400286 
0.811993 1.33433 -0.404352 
0.812993 1.33406 -0.408418 
0.813993 1.33379 -0.412484 
0.814993 1.33351 -0.416552 
0.815993 1.33323 -0.420619 
0.816993 1.33295 -0.424688 
0.817993 1.33267 -0.428756 
0.818993 1.33238 -0.432826 
0.819993 1.33209 -0.436896 
0.820993 1.3318 -0.440966 
0.821993 1.3315 -0.445037 
0.822993 1.3312 -0.449108 
0.823993 1.3309 -0.453179 
0.824993 1.3306 -0.457252 
0.825993 1.33029 -0.461324 
0.826993 1.32999 -0.465397 
0.827993 1.32968 -0.46947 
0.828993 1.32936 -0.473544 
0.829993 1.32904 -0.477618 
0.830993 1.32872 -0.481693 
0.831993 1.3284 -0.485768 
0.832993 1.32808 -0.489843 
0.833993 1.32775 -0.493918 
0.834993 1.32742 -0.497994 
0.835993 1.32709 -0.50207 
0.836993 1.32675 -0.506147 
0.837993 1.32641 -0.510223 
0.838993 1.32607 -0.5143 
0.839993 1.32573 -0.518377 
0.840993 1.32538 -0.522455 
0.841993 1.32503 -0.526533 
0.842993 1.32468 -0.530611 
0.843993 1.32433 -0.534689 
0.844993 1.32397 -0.538767 
0.845993 1.32361 -0.542845 
0.846993 1.32324 -0.546924 
0.847993 1.32288 -0.551003 
0.848993 1.32251 -0.555082 
0.849993 1.32214 -0.559161 
0.850993 1.32177 -0.56324 
0.851993 1.32139 -0.56732 
0.852993 1.32101 -0.571399 
0.853993 1.32063 -0.575479 
0.854993 1.32024 -0.579558 
0.855993 1.31986 -0.583638 
0.856993 1.31947 -0.587718 
0.857993 1.31907 -0.591798 
0.858993 1.31868 -0.595877 
0.859993 1.31828 -0.599957 
0.860992 1.31788 -0.604037 
0.861992 1.31747 -0.608117 
0.862992 1.31707 -0.612197 
0.863992 1.31666 -0.616276 
0.864992 1.31625 -0.620356 
0.865992 1.31583 -0.624436 
0.866992 1.31542 -0.628515 
0.867992 1.315 -0.632595 
0.868992 1.31457 -0.636674 
0.869992 1.31415 -0.640753 
0.870992 1.31372 -0.644832 
0.871992 1.31329 -0.648911 
0.872992 1.31285 -0.65299 
0.873992 1.31242 -0.657069 
0.874992 1.31198 -0.661147 
0.875992 1.31154 -0.665226 
0.876992 1.31109 -0.669304 
0.877992 1.31065 -0.673382 
0.878992 1.3102 -0.677459 
0.879992 1.30974 -0.681537 
0.880992 1.30929 -0.685614 
